"state_fips","county_fips","n_storms","total_intensity"
"30","033",12,0
"30","035",3,3
"30","039",2,0
"30","041",6,3
"30","045",15,11
"30","047",3,0
"30","049",6,0
"30","051",4,2
"30","055",8,6
"30","057",2,0
"30","059",3,1
"30","063",2,0
"30","065",6,2
"30","067",2,2
"30","069",6,2
"30","071",13,5
"30","075",18,14
"30","077",2,1
"30","079",3,4
"30","081",3,2
"30","083",12,6
"30","085",17,10
"30","087",12,1
"30","089",1,0
"30","091",7,5
"30","095",1,0
"30","097",2,1
"30","099",4,3
"30","101",7,2
"30","103",3,1
"30","105",37,15
"30","107",6,0
"30","109",7,3
"30","111",19,11
"31","001",45,43
"31","003",32,19
"31","005",8,7
"31","007",25,14
"31","009",7,4
"31","011",19,12
"31","013",40,16
"31","015",8,4
"31","017",30,16
"31","019",76,62
"31","021",10,15
"31","023",29,18
"31","025",36,19
"31","027",25,25
"31","029",25,16
"31","031",84,32
"31","033",57,16
"31","035",35,23
"31","037",24,18
"31","039",21,17
"31","041",90,68
"31","043",7,3
"31","045",34,12
"31","047",51,39
"31","049",28,6
"31","051",18,5
"31","053",21,14
"31","055",13,12
"31","057",25,17
"31","059",27,23
"31","061",27,14
"31","063",26,31
"31","065",24,21
"31","067",40,32
"31","069",22,9
"31","071",15,13
"31","073",18,5
"31","075",14,6
"31","077",20,14
"31","079",64,60
"31","081",50,41
"31","083",21,12
"31","085",14,3
"31","087",26,18
"31","089",78,48
"31","091",14,3
"31","093",37,28
"31","095",26,30
"31","097",17,11
"31","099",20,13
"31","101",44,18
"31","103",11,10
"31","105",52,15
"31","107",44,24
"31","109",40,31
"31","111",100,47
"31","113",12,10
"31","115",14,5
"31","117",9,0
"31","119",33,25
"31","121",20,17
"31","123",41,18
"31","125",16,10
"31","127",20,18
"31","129",35,21
"31","131",24,17
"31","133",14,11
"31","135",32,19
"31","137",27,21
"31","139",26,22
"31","141",28,19
"31","143",28,24
"31","145",34,13
"31","147",15,8
"31","149",15,9
"31","151",17,19
"31","153",8,8
"31","155",36,27
"31","157",61,41
"31","159",29,25
"31","161",52,30
"31","163",23,18
"31","165",26,12
"31","167",23,27
"31","169",55,49
"31","171",7,5
"31","173",13,11
"31","175",24,22
"31","177",16,14
"31","179",15,21
"31","181",31,28
"31","183",11,5
"31","185",43,28
"32","001",4,0
"32","003",12,4
"32","007",19,5
"32","009",1,0
"32","011",3,0
"32","013",6,0
"32","015",2,1
"32","017",7,1
"32","019",5,0
"32","021",1,1
"32","023",4,0
"32","031",12,2
"32","033",9,1
"32","510",1,0
"33","001",9,6
"33","003",7,5
"33","005",14,16
"33","007",6,2
"33","009",9,11
"33","011",17,23
"33","013",5,5
"33","015",10,15
"33","017",4,5
"33","019",4,2
"34","001",7,7
"34","003",9,10
"34","005",14,13
"34","007",6,4
"34","009",8,6
"34","011",9,7
"34","013",2,1
"34","015",9,5
"34","017",1,1
"34","019",8,8
"34","021",6,7
"34","023",8,2
"34","025",7,5
"34","027",6,11
"34","029",11,11
"34","031",3,2
"34","033",4,5
"34","035",4,7
"34","037",2,0
"34","039",12,5
"34","041",5,4
"35","001",11,3
"35","005",45,12
"35","007",17,7
"35","009",45,15
"35","011",8,3
"35","013",13,3
"35","015",55,13
"35","017",7,6
"35","019",10,3
"35","021",7,5
"35","023",2,1
"35","025",91,37
"35","027",15,7
"35","029",3,2
"35","033",8,1
"35","035",15,6
"35","037",36,23
"35","039",2,1
"35","041",52,17
"35","043",7,1
"35","045",9,3
"35","047",11,6
"35","049",23,4
"35","051",5,1
"35","053",6,2
"35","055",1,0
"35","057",11,0
"35","059",37,14
"35","061",6,3
"36","001",5,2
"36","003",8,7
"36","005",1,1
"36","007",8,3
"36","009",15,16
"36","011",4,7
"36","013",25,34
"36","015",6,9
"36","017",16,13
"36","019",1,0
"36","021",11,9
"36","023",4,4
"36","025",5,4
"36","027",11,7
"36","029",18,17
"36","031",3,3
"36","033",2,1
"36","035",8,4
"36","037",2,2
"36","039",7,9
"36","041",4,3
"36","043",7,3
"36","045",4,2
"36","047",1,0
"36","049",5,3
"36","051",2,1
"36","053",4,4
"36","055",4,1
"36","057",9,10
"36","059",8,9
"36","063",4,2
"36","065",22,14
"36","067",7,2
"36","069",5,3
"36","071",10,10
"36","073",1,1
"36","075",12,6
"36","077",13,9
"36","079",3,4
"36","081",4,3
"36","083",8,9
"36","085",4,3
"36","087",1,0
"36","089",10,7
"36","091",7,3
"36","093",4,6
"36","095",2,2
"36","097",5,8
"36","099",1,1
"36","101",8,7
"36","103",21,14
"36","105",9,10
"36","107",6,8
"36","109",5,3
"36","111",11,12
"36","113",3,1
"36","115",5,4
"36","117",4,4
"36","119",7,4
"36","121",3,4
"36","123",3,3
"37","001",6,4
"37","003",6,4
"37","005",3,4
"37","007",4,4
"37","011",1,2
"37","013",30,28
"37","015",23,26
"37","017",22,21
"37","019",24,9
"37","021",4,3
"37","023",6,6
"37","025",11,7
"37","027",8,10
"37","029",2,0
"37","031",63,32
"37","033",4,3
"37","035",14,14
"37","037",9,7
"37","039",6,4
"37","041",10,9
"37","043",4,3
"37","045",18,14
"37","047",23,21
"37","049",31,14
"37","051",16,12
"37","053",8,3
"37","055",39,22
"37","057",12,11
"37","059",5,2
"37","061",35,41
"37","063",7,8
"37","065",5,4
"37","067",14,21
"37","069",7,6
"37","071",13,11
"37","073",3,3
"37","075",1,2
"37","077",7,9
"37","079",15,12
"37","081",12,13
"37","083",11,11
"37","085",23,20
"37","087",2,2
"37","089",3,3
"37","091",10,8
"37","093",10,9
"37","095",19,11
"37","097",14,11
"37","099",3,2
"37","101",19,10
"37","103",14,8
"37","105",4,4
"37","107",24,19
"37","109",17,14
"37","111",4,2
"37","113",4,3
"37","115",5,4
"37","117",17,9
"37","119",19,18
"37","123",7,5
"37","125",15,14
"37","127",12,13
"37","129",17,9
"37","131",12,9
"37","133",44,23
"37","135",7,5
"37","137",13,6
"37","139",17,14
"37","141",29,18
"37","143",7,6
"37","145",9,6
"37","147",30,20
"37","149",1,0
"37","151",13,15
"37","153",3,2
"37","155",39,32
"37","157",7,8
"37","159",9,10
"37","161",7,6
"37","163",13,15
"37","165",7,8
"37","167",11,13
"37","169",7,6
"37","171",6,5
"37","173",2,1
"37","175",3,3
"37","177",14,11
"37","179",19,24
"37","181",6,2
"37","183",31,20
"37","185",4,2
"37","187",10,6
"37","189",2,1
"37","191",23,20
"37","193",6,5
"37","195",13,14
"37","197",8,8
"37","199",1,1
"38","001",12,4
"38","003",56,34
"38","005",43,17
"38","007",7,2
"38","009",27,11
"38","011",13,7
"38","013",27,9
"38","015",47,22
"38","017",86,60
"38","019",32,18
"38","021",33,12
"38","023",12,7
"38","025",18,6
"38","027",17,6
"38","029",36,21
"38","031",13,6
"38","033",8,6
"38","035",58,34
"38","037",24,13
"38","039",32,18
"38","041",16,15
"38","043",16,8
"38","045",29,14
"38","047",16,15
"38","049",27,6
"38","051",19,8
"38","053",16,5
"38","055",37,20
"38","057",19,12
"38","059",46,22
"38","061",27,16
"38","063",30,12
"38","065",8,5
"38","067",34,16
"38","069",16,12
"38","071",43,21
"38","073",24,18
"38","075",23,6
"38","077",47,32
"38","079",13,8
"38","081",22,16
"38","083",16,7
"38","085",16,3
"38","087",10,4
"38","089",23,14
"38","091",38,20
"38","093",48,29
"38","095",22,5
"38","097",24,18
"38","099",46,17
"38","101",53,17
"38","103",24,12
"38","105",24,11
"39","001",15,16
"39","003",16,17
"39","005",13,8
"39","007",11,12
"39","009",2,3
"39","011",13,7
"39","013",3,1
"39","015",14,10
"39","017",14,17
"39","019",7,6
"39","021",6,9
"39","023",17,11
"39","025",15,13
"39","027",25,10
"39","029",15,14
"39","031",3,4
"39","033",9,9
"39","035",12,16
"39","037",16,12
"39","039",7,4
"39","041",6,3
"39","043",10,6
"39","045",17,12
"39","047",11,10
"39","049",29,23
"39","051",12,10
"39","053",5,6
"39","055",9,9
"39","057",16,28
"39","059",8,6
"39","061",11,21
"39","063",11,15
"39","065",7,5
"39","067",3,6
"39","069",14,13
"39","071",13,16
"39","073",3,3
"39","075",9,12
"39","077",20,22
"39","079",4,1
"39","081",3,3
"39","083",11,11
"39","085",2,2
"39","087",3,2
"39","089",21,21
"39","091",6,10
"39","093",28,21
"39","095",7,7
"39","097",7,5
"39","099",15,16
"39","101",14,13
"39","103",23,19
"39","105",3,4
"39","107",16,10
"39","109",17,13
"39","111",2,1
"39","113",12,10
"39","117",13,16
"39","119",16,21
"39","121",2,3
"39","123",10,9
"39","125",8,11
"39","127",7,9
"39","129",17,18
"39","131",9,6
"39","133",13,7
"39","135",10,12
"39","137",16,14
"39","139",21,17
"39","141",9,9
"39","143",6,4
"39","145",16,19
"39","147",18,21
"39","149",6,9
"39","151",12,14
"39","153",12,15
"39","155",12,11
"39","157",12,13
"39","159",9,7
"39","161",27,27
"39","165",16,12
"39","167",6,4
"39","169",19,23
"39","171",6,8
"39","173",25,24
"39","175",9,10
"40","001",17,15
"40","003",40,33
"40","005",38,39
"40","007",64,36
"40","009",61,39
"40","011",39,34
"40","013",29,43
"40","015",109,100
"40","017",90,83
"40","019",48,46
"40","021",29,29
"40","023",22,30
"40","025",36,15
"40","027",60,73
"40","029",20,20
"40","031",53,37
"40","033",35,30
"40","035",37,40
"40","037",59,60
"40","039",55,41
"40","041",37,40
"40","043",48,37
"40","045",66,46
"40","047",68,62
"40","049",51,54
"40","051",64,87
"40","053",59,37
"40","055",34,21
"40","057",22,16
"40","059",21,19
"40","061",26,10
"40","063",29,33
"40","065",67,57
"40","067",35,24
"40","069",26,24
"40","071",82,58
"40","073",58,52
"40","075",73,48
"40","077",26,26
"40","079",54,64
"40","081",66,64
"40","083",47,42
"40","085",21,22
"40","087",49,40
"40","089",49,50
"40","091",44,41
"40","093",41,36
"40","095",28,30
"40","097",59,54
"40","099",30,27
"40","101",46,40
"40","103",34,22
"40","105",28,17
"40","107",37,21
"40","109",97,119
"40","111",38,33
"40","113",83,57
"40","115",20,21
"40","117",28,21
"40","119",46,50
"40","121",72,59
"40","123",47,56
"40","125",52,67
"40","127",38,41
"40","129",37,36
"40","131",52,60
"40","133",43,58
"40","135",36,36
"40","137",52,48
"40","139",66,33
"40","141",62,42
"40","143",68,71
"40","145",38,34
"40","147",30,30
"40","149",39,36
"40","151",46,39
"40","153",56,23
"41","001",5,0
"41","003",1,0
"41","005",5,3
"41","007",5,1
"41","009",2,1
"41","015",3,0
"41","017",5,1
"41","019",1,0
"41","021",1,0
"41","023",2,1
"41","025",5,0
"41","031",2,0
"41","035",4,1
"41","037",2,0
"41","039",7,2
"41","041",3,0
"41","043",3,0
"41","045",6,3
"41","047",8,3
"41","049",2,1
"41","051",2,1
"41","053",3,1
"41","057",4,1
"41","059",5,1
"41","061",1,0
"41","063",6,3
"41","065",1,0
"41","067",5,1
"41","071",4,3
"42","001",15,19
"42","003",15,14
"42","005",8,9
"42","007",15,19
"42","009",11,8
"42","011",20,27
"42","013",3,3
"42","015",15,10
"42","017",13,13
"42","019",18,12
"42","021",16,17
"42","023",2,2
"42","025",2,2
"42","027",11,7
"42","029",29,32
"42","031",7,7
"42","033",5,6
"42","035",7,4
"42","037",8,8
"42","039",30,30
"42","041",14,12
"42","043",15,16
"42","045",5,5
"42","047",6,7
"42","049",18,22
"42","051",8,7
"42","053",3,4
"42","055",13,11
"42","057",2,1
"42","059",5,6
"42","061",9,9
"42","063",9,10
"42","065",11,10
"42","067",5,6
"42","069",6,4
"42","071",28,31
"42","073",9,8
"42","075",17,21
"42","077",8,7
"42","079",16,15
"42","081",27,26
"42","083",3,2
"42","085",18,17
"42","087",4,4
"42","089",14,16
"42","091",15,16
"42","093",3,1
"42","095",9,11
"42","097",9,7
"42","099",5,7
"42","101",6,6
"42","103",6,8
"42","105",12,12
"42","107",13,11
"42","109",7,6
"42","111",11,12
"42","113",9,12
"42","115",10,8
"42","117",5,5
"42","119",7,4
"42","121",8,10
"42","123",12,16
"42","125",7,7
"42","127",6,5
"42","129",27,31
"42","131",6,7
"42","133",26,30
"42","159",1,1
"44","001",1,0
"44","003",2,1
"44","007",4,3
"44","009",1,0
"45","001",17,16
"45","003",35,28
"45","005",14,14
"45","007",28,25
"45","009",17,6
"45","011",16,14
"45","013",26,11
"45","015",31,11
"45","017",15,16
"45","019",39,24
"45","021",12,11
"45","023",13,10
"45","025",20,14
"45","027",26,15
"45","029",20,15
"45","031",22,20
"45","033",14,11
"45","035",17,11
"45","037",13,15
"45","039",24,12
"45","041",32,31
"45","043",18,14
"45","045",22,12
"45","047",14,19
"45","049",13,9
"45","051",37,38
"45","053",8,6
"45","055",23,22
"45","057",9,6
"45","059",14,8
"45","061",10,7
"45","063",24,29
"45","065",14,8
"45","067",8,13
"45","069",11,8
"45","071",30,27
"45","073",25,15
"45","075",51,38
"45","077",20,20
"45","079",31,25
"45","081",7,6
"45","083",22,18
"45","085",21,16
"45","087",16,14
"45","089",12,11
"45","091",18,11
"46","001",1,0
"46","003",14,7
"46","005",35,22
"46","007",22,11
"46","009",22,25
"46","011",26,10
"46","013",76,41
"46","015",29,16
"46","017",17,4
"46","019",12,9
"46","021",13,14
"46","023",42,27
"46","025",26,21
"46","027",30,19
"46","029",28,13
"46","031",21,2
"46","033",11,9
"46","035",20,21
"46","037",23,9
"46","039",20,9
"46","041",28,10
"46","043",24,10
"46","045",26,13
"46","047",31,14
"46","049",18,12
"46","051",17,9
"46","053",23,19
"46","055",28,18
"46","057",18,10
"46","059",36,24
"46","061",18,16
"46","063",17,8
"46","065",16,10
"46","067",42,19
"46","069",12,3
"46","071",19,4
"46","073",14,16
"46","075",6,3
"46","077",40,21
"46","079",25,32
"46","081",17,15
"46","083",50,29
"46","085",40,20
"46","087",41,36
"46","089",23,15
"46","091",17,9
"46","093",46,25
"46","095",11,4
"46","097",34,27
"46","099",42,28
"46","101",9,2
"46","103",44,16
"46","105",43,22
"46","107",20,16
"46","109",22,14
"46","111",21,11
"46","113",22,12
"46","115",42,24
"46","117",21,11
"46","119",21,6
"46","121",37,12
"46","123",33,26
"46","125",40,29
"46","127",19,6
"46","129",26,21
"46","131",2,2
"46","135",28,27
"46","137",24,9
"47","001",5,8
"47","003",11,12
"47","005",17,22
"47","007",6,3
"47","009",10,8
"47","011",19,27
"47","013",1,3
"47","015",8,11
"47","017",16,23
"47","019",4,3
"47","021",8,4
"47","023",9,7
"47","025",6,7
"47","029",6,6
"47","031",20,17
"47","033",10,17
"47","035",18,23
"47","037",35,39
"47","039",3,2
"47","041",9,10
"47","043",13,14
"47","045",27,39
"47","047",18,18
"47","049",13,15
"47","051",17,18
"47","053",24,34
"47","055",14,22
"47","057",3,1
"47","059",12,17
"47","061",5,7
"47","063",2,1
"47","065",26,29
"47","067",2,3
"47","069",12,10
"47","071",10,16
"47","073",3,3
"47","075",10,13
"47","077",13,13
"47","079",11,14
"47","081",12,15
"47","083",4,6
"47","085",17,11
"47","087",9,10
"47","089",7,3
"47","091",1,2
"47","093",14,8
"47","095",5,1
"47","097",18,18
"47","099",24,31
"47","101",5,5
"47","103",29,41
"47","105",6,6
"47","107",15,14
"47","109",15,22
"47","111",7,6
"47","113",25,35
"47","115",17,11
"47","117",14,13
"47","119",13,10
"47","121",2,4
"47","123",15,21
"47","125",27,32
"47","127",8,12
"47","129",5,7
"47","131",8,7
"47","133",8,13
"47","135",5,8
"47","137",4,5
"47","139",5,5
"47","141",11,12
"47","143",3,2
"47","145",5,4
"47","147",20,22
"47","149",33,34
"47","151",6,8
"47","153",9,16
"47","155",3,1
"47","157",52,64
"47","159",8,8
"47","161",11,7
"47","163",2,2
"47","165",29,29
"47","167",17,12
"47","169",3,4
"47","171",2,3
"47","173",2,1
"47","175",2,2
"47","177",16,21
"47","179",6,5
"47","181",12,22
"47","183",18,22
"47","185",14,18
"47","187",18,14
"47","189",28,28
"48","001",35,39
"48","003",24,13
"48","005",36,41
"48","007",13,7
"48","009",26,14
"48","011",36,11
"48","013",16,7
"48","015",26,17
"48","017",50,31
"48","019",7,3
"48","021",27,22
"48","023",22,20
"48","025",34,21
"48","027",62,58
"48","029",64,53
"48","031",12,5
"48","033",9,3
"48","035",34,31
"48","037",42,42
"48","039",82,42
"48","041",23,15
"48","043",17,4
"48","045",41,20
"48","047",5,5
"48","049",34,29
"48","051",17,20
"48","053",30,23
"48","055",21,21
"48","057",29,17
"48","059",43,31
"48","061",59,20
"48","063",12,8
"48","065",83,36
"48","067",49,51
"48","069",60,20
"48","071",30,23
"48","073",31,42
"48","075",25,13
"48","077",24,15
"48","079",29,13
"48","081",13,7
"48","083",33,23
"48","085",44,38
"48","087",36,31
"48","089",29,22
"48","091",11,6
"48","093",38,33
"48","095",27,4
"48","097",53,40
"48","099",30,21
"48","101",30,15
"48","103",18,9
"48","105",10,4
"48","107",52,26
"48","109",6,3
"48","111",30,17
"48","113",91,84
"48","115",50,21
"48","117",37,15
"48","119",5,10
"48","121",46,40
"48","123",16,6
"48","125",30,8
"48","127",3,3
"48","129",48,29
"48","131",16,7
"48","133",53,27
"48","135",41,16
"48","137",4,0
"48","139",53,36
"48","141",5,4
"48","143",39,24
"48","145",14,4
"48","147",49,37
"48","149",26,18
"48","151",43,22
"48","153",53,23
"48","155",18,14
"48","157",49,29
"48","159",11,7
"48","161",10,3
"48","163",13,14
"48","165",34,15
"48","167",112,66
"48","169",19,6
"48","171",17,20
"48","173",15,0
"48","175",20,4
"48","177",21,16
"48","179",77,63
"48","181",64,58
"48","183",29,46
"48","185",10,6
"48","187",21,23
"48","189",116,63
"48","191",45,19
"48","193",24,14
"48","195",54,24
"48","197",33,16
"48","199",26,18
"48","201",213,152
"48","203",60,71
"48","205",32,10
"48","207",51,39
"48","209",25,20
"48","211",37,21
"48","213",30,32
"48","215",38,21
"48","217",48,60
"48","219",58,41
"48","221",25,26
"48","223",31,34
"48","225",25,18
"48","227",47,22
"48","229",10,3
"48","231",58,50
"48","233",65,42
"48","235",14,8
"48","237",18,11
"48","239",40,29
"48","241",41,36
"48","243",11,2
"48","245",99,90
"48","247",4,1
"48","249",44,24
"48","251",99,95
"48","253",77,57
"48","255",22,14
"48","257",35,26
"48","259",20,16
"48","261",6,3
"48","263",22,6
"48","265",11,8
"48","267",4,3
"48","269",20,9
"48","271",11,7
"48","273",27,5
"48","275",25,21
"48","277",39,42
"48","279",75,49
"48","281",13,9
"48","283",8,7
"48","285",33,32
"48","287",26,28
"48","289",18,14
"48","291",53,26
"48","293",21,19
"48","295",33,24
"48","297",29,21
"48","299",11,5
"48","301",5,2
"48","303",92,48
"48","305",43,15
"48","307",22,13
"48","309",57,74
"48","311",6,2
"48","313",13,9
"48","315",14,17
"48","317",37,21
"48","319",10,12
"48","321",44,24
"48","323",12,12
"48","325",26,24
"48","327",2,0
"48","329",31,12
"48","331",17,22
"48","333",13,7
"48","335",52,16
"48","337",46,32
"48","339",47,30
"48","341",51,27
"48","343",9,13
"48","345",21,14
"48","347",34,40
"48","349",40,49
"48","351",17,11
"48","353",47,13
"48","355",103,55
"48","357",51,35
"48","359",19,4
"48","361",26,20
"48","363",35,19
"48","365",30,27
"48","367",65,59
"48","369",47,38
"48","371",75,34
"48","373",28,22
"48","375",33,19
"48","377",5,0
"48","379",14,13
"48","381",72,31
"48","383",14,3
"48","385",2,3
"48","387",28,30
"48","389",47,25
"48","391",23,6
"48","393",35,17
"48","395",9,4
"48","397",12,7
"48","399",50,49
"48","401",49,48
"48","403",13,9
"48","405",14,15
"48","407",19,10
"48","409",55,32
"48","411",16,9
"48","413",10,4
"48","415",36,22
"48","417",22,16
"48","419",29,30
"48","421",36,14
"48","423",58,59
"48","425",6,5
"48","427",3,2
"48","429",20,8
"48","431",15,3
"48","433",24,6
"48","435",5,1
"48","437",66,45
"48","439",89,76
"48","441",60,30
"48","443",7,11
"48","445",31,19
"48","447",38,17
"48","449",24,26
"48","451",51,34
"48","453",59,50
"48","455",24,27
"48","457",16,14
"48","459",18,18
"48","461",15,4
"48","463",14,12
"48","465",41,22
"48","467",22,19
"48","469",38,14
"48","471",16,10
"48","473",16,16
"48","475",15,8
"48","477",26,16
"48","479",9,7
"48","481",63,46
"48","483",44,35
"48","485",53,42
"48","487",42,30
"48","489",19,7
"48","491",56,57
"48","493",17,6
"48","495",11,4
"48","497",55,43
"48","499",36,36
"48","501",25,11
"48","503",49,46
"48","505",5,6
"48","507",9,7
"49","001",7,0
"49","003",9,0
"49","005",4,3
"49","007",2,0
"49","009",2,0
"49","011",11,4
"49","013",4,3
"49","015",6,4
"49","017",1,0
"49","019",4,2
"49","021",4,1
"49","027",2,0
"49","031",1,0
"49","033",2,2
"49","035",13,8
"49","037",1,0
"49","039",9,5
"49","041",2,2
"49","045",5,2
"49","047",8,2
"49","049",10,3
"49","053",2,0
"49","055",8,1
"49","057",6,4
"50","001",1,1
"50","003",5,7
"50","005",1,0
"50","007",5,4
"50","009",2,1
"50","011",8,13
"50","015",3,3
"50","017",3,2
"50","019",6,5
"50","021",1,0
"50","025",4,3
"50","027",3,6
"51","001",9,5
"51","003",9,10
"51","007",7,6
"51","009",2,1
"51","011",2,2
"51","013",1,0
"51","015",11,11
"51","019",6,9
"51","023",2,1
"51","025",11,11
"51","029",5,7
"51","031",6,3
"51","033",13,10
"51","035",4,4
"51","036",1,1
"51","037",6,9
"51","039",1,2
"51","041",15,14
"51","043",7,5
"51","047",9,9
"51","049",2,1
"51","051",2,1
"51","053",8,10
"51","057",2,1
"51","059",13,12
"51","061",22,21
"51","063",2,1
"51","065",6,5
"51","067",2,3
"51","069",9,6
"51","073",11,5
"51","075",9,10
"51","077",2,1
"51","079",3,6
"51","081",4,3
"51","083",13,15
"51","085",12,6
"51","087",10,6
"51","089",7,9
"51","091",1,1
"51","093",10,6
"51","095",5,2
"51","097",6,4
"51","099",6,5
"51","101",7,3
"51","103",5,3
"51","105",6,3
"51","107",19,12
"51","109",8,9
"51","111",4,4
"51","113",9,11
"51","115",4,2
"51","117",7,5
"51","119",7,10
"51","121",2,1
"51","123",1,1
"51","125",2,0
"51","127",5,2
"51","131",8,5
"51","133",6,6
"51","135",11,12
"51","137",12,13
"51","139",2,2
"51","141",3,3
"51","143",17,15
"51","145",1,0
"51","147",2,2
"51","149",5,4
"51","153",9,6
"51","155",2,3
"51","157",4,3
"51","159",8,8
"51","161",3,5
"51","163",2,0
"51","165",9,11
"51","167",6,3
"51","169",3,0
"51","171",4,3
"51","173",4,2
"51","175",11,6
"51","177",11,5
"51","179",14,6
"51","181",6,6
"51","183",8,8
"51","187",4,2
"51","191",12,13
"51","193",4,1
"51","195",3,4
"51","199",6,3
"51","540",1,1
"51","550",9,6
"51","570",1,1
"51","590",2,2
"51","595",2,2
"51","610",1,2
"51","620",2,1
"51","630",1,0
"51","650",7,5
"51","670",2,3
"51","683",1,1
"51","700",7,6
"51","710",10,6
"51","720",1,0
"51","730",4,6
"51","740",3,2
"51","760",8,8
"51","770",1,0
"51","780",1,1
"51","800",13,13
"51","810",13,7
"53","001",2,0
"53","005",3,0
"53","011",10,4
"53","013",2,3
"53","015",2,2
"53","017",2,0
"53","019",1,0
"53","021",2,2
"53","025",5,3
"53","027",2,0
"53","033",5,5
"53","035",1,0
"53","041",3,2
"53","043",10,6
"53","047",5,4
"53","049",2,0
"53","051",1,2
"53","053",9,6
"53","061",7,6
"53","063",11,9
"53","065",5,6
"53","067",4,1
"53","071",5,2
"53","073",1,0
"53","075",3,2
"53","077",8,2
"54","001",1,1
"54","003",10,8
"54","007",1,0
"54","011",2,1
"54","017",2,4
"54","019",2,4
"54","021",1,0
"54","023",2,0
"54","025",4,4
"54","033",5,5
"54","035",2,1
"54","037",4,4
"54","039",7,4
"54","041",3,4
"54","043",4,3
"54","047",2,2
"54","049",5,5
"54","051",2,2
"54","053",3,2
"54","055",2,3
"54","057",2,3
"54","061",3,3
"54","063",2,4
"54","065",1,0
"54","067",3,3
"54","069",2,1
"54","071",2,1
"54","073",1,1
"54","077",6,3
"54","079",5,3
"54","081",7,11
"54","083",4,4
"54","087",1,1
"54","089",2,2
"54","091",3,3
"54","093",3,1
"54","095",1,1
"54","097",1,1
"54","099",1,0
"54","103",1,1
"54","105",1,1
"54","107",8,6
"54","109",1,1
"55","001",22,17
"55","003",10,5
"55","005",33,34
"55","007",4,2
"55","009",23,17
"55","011",12,10
"55","013",11,6
"55","015",18,18
"55","017",26,31
"55","019",16,20
"55","021",31,39
"55","023",13,7
"55","025",59,56
"55","027",53,48
"55","029",6,8
"55","031",10,10
"55","033",16,18
"55","035",16,27
"55","037",1,1
"55","039",38,40
"55","041",5,8
"55","043",52,49
"55","045",23,20
"55","047",33,29
"55","049",21,30
"55","051",4,6
"55","053",12,17
"55","055",30,23
"55","057",20,27
"55","059",9,7
"55","061",8,6
"55","063",13,13
"55","065",28,29
"55","067",4,3
"55","069",22,17
"55","071",18,19
"55","073",45,43
"55","075",17,21
"55","077",23,14
"55","079",15,19
"55","081",19,25
"55","083",10,11
"55","085",19,18
"55","087",17,23
"55","089",3,5
"55","091",4,5
"55","093",17,18
"55","095",24,14
"55","097",20,27
"55","099",24,19
"55","101",16,13
"55","103",8,10
"55","105",21,23
"55","107",11,14
"55","109",28,23
"55","111",21,16
"55","113",8,5
"55","115",13,11
"55","117",7,5
"55","119",7,7
"55","121",15,12
"55","123",19,21
"55","125",11,11
"55","127",23,24
"55","129",6,6
"55","131",11,10
"55","133",26,29
"55","135",15,17
"55","137",20,13
"55","139",26,14
"55","141",16,11
"56","001",22,8
"56","003",30,25
"56","005",86,38
"56","007",16,6
"56","009",41,7
"56","011",32,26
"56","013",20,18
"56","015",75,37
"56","017",5,2
"56","019",19,6
"56","021",107,43
"56","023",6,2
"56","025",34,17
"56","027",31,17
"56","029",9,7
"56","031",41,14
"56","033",11,5
"56","035",4,1
"56","037",22,5
"56","039",1,4
"56","041",3,2
"56","043",7,1
"56","045",23,13
"72","003",1,0
"72","005",1,0
"72","008",1,0
"72","009",1,0
"72","011",5,0
"72","037",1,0
"72","061",1,0
"72","069",1,0
"72","081",1,0
"72","097",2,0
"72","099",1,0
"72","127",1,0
